exp,drug_conc,Elapsed,mean_count,std_dev,number,upper,lower
Risdiplam,1750,26,27.583333333333332,11.24786614223441,24,32.083417014788225,23.08324965187844
Risdiplam,1750,28,26.166666666666668,10.885437686339875,24,30.521748766537847,21.81158456679549
Risdiplam,1750,30,25.083333333333332,10.6726658854032,24,29.353288983693023,20.81337768297364
Risdiplam,1750,32,23.708333333333332,11.066907846158397,24,28.136018618070302,19.280648048596362
Risdiplam,1750,34,22.791666666666668,10.623923645395255,24,27.04212135959287,18.541211973740467
Risdiplam,1750,36,22.458333333333332,9.890615519891512,24,26.415403673411774,18.50126299325489
Risdiplam,1750,38,21.583333333333332,9.881544795032399,24,25.536774627653113,17.62989203901355
Risdiplam,1750,40,20.666666666666668,9.125533536119441,24,24.317640463044253,17.015692870289083
Risdiplam,1750,42,19.875,8.512458899856089,24,23.28069285763994,16.46930714236006
Risdiplam,1750,44,19.041666666666668,8.69022022369007,24,22.51847886574111,15.564854467592227
Risdiplam,1750,46,18.166666666666668,7.981863499680776,24,21.36007715255804,14.973256180775296
Risdiplam,1750,48,17.208333333333332,7.609942961945114,24,20.252944613980098,14.163722052686564
Risdiplam,1750,50,16.75,7.402995868301357,24,19.71181519939417,13.788184800605832
Risdiplam,1750,52,16.041666666666668,7.092428091414396,24,18.879228877353317,13.204104455980017
Risdiplam,1750,54,15.541666666666666,6.871359378619702,24,18.290782971761306,12.792550361572026
Risdiplam,1750,56,15,6.399728255100402,24,17.560424557186458,12.43957544281354
Risdiplam,1750,58,14.333333333333334,6.617937854745643,24,16.981059912617408,11.68560675404926
Risdiplam,1750,60,14.208333333333334,6.593667361594935,24,16.846349693026667,11.57031697364
Risdiplam,1750,62,14,5.905045742192969,24,16.36251033277397,11.637489667226031
Risdiplam,1750,64,13.458333333333334,5.853123778890593,24,15.800070554406695,11.116596112259973
Risdiplam,1750,66,13.375,5.837007124709807,24,15.710289216486403,11.039710783513597
Risdiplam,1750,68,12.916666666666666,5.3885278030328445,24,15.072526785097718,10.760806548235614
Risdiplam,1750,70,13,5.299712871631739,24,15.120326745397128,10.879673254602872
Risdiplam,1750,72,11.583333333333334,4.7632348039018035,24,13.4890241497888,9.677642516877867
Risdiplam,1750,74,11.25,5.0926204068922765,24,13.287472503593252,9.212527496406748
Risdiplam,1750,76,10.875,4.406640246363386,24,12.638023280321766,9.111976719678234
Risdiplam,1750,78,10.541666666666666,4.549048315824987,24,12.361665040876272,8.72166829245706
Risdiplam,1750,80,10.333333333333334,4.00723982492847,24,11.936563165178976,8.730103501487692
Risdiplam,1750,82,10.291666666666666,4.525091079233911,24,12.102080150011377,8.481253183321956
Risdiplam,1750,84,10.291666666666666,4.427966131077677,24,12.063222077846127,8.520111255487205
Risdiplam,2000,0,27.666666666666668,12.627322572989051,24,32.718647863154025,22.61468547017931
Risdiplam,2000,2,29.583333333333332,12.158077174442928,24,34.44757727069149,24.719089395975175
Risdiplam,2000,4,30.125,12.116508680667698,24,34.97261307616768,25.277386923832317
Risdiplam,2000,6,30.541666666666668,11.89438730138557,24,35.300412682934294,25.782920650399042
Risdiplam,2000,8,29.208333333333332,11.021635508188533,24,33.61790591058043,24.798760756086228
Risdiplam,2000,10,29.708333333333332,11.296321704783864,24,34.227803277351015,25.188863389315646
Risdiplam,2000,12,28.625,11.431506804708073,24,33.198555248239124,24.051444751760876
Risdiplam,2000,14,28.625,10.387335516408179,24,32.78079972770724,24.469200272292756
Risdiplam,2000,16,28.291666666666668,11.73430187866795,24,32.986365174784694,23.59696815854864
Risdiplam,2000,18,27.5,10.45071247831208,24,31.681155793332263,23.318844206667737
Risdiplam,2000,20,26.083333333333332,10.818328516182985,24,30.411566173293334,21.75510049337333
Risdiplam,2000,22,25.666666666666668,10.634916514734016,24,29.921519423305412,21.411813910027924
Risdiplam,2000,24,25.166666666666668,11.087269106136283,24,29.60249815198975,20.730835181343586
Risdiplam,2000,26,23.916666666666668,10.697080734101434,24,28.196390290864485,19.63694304246885
Risdiplam,2000,28,23.5,10.994069547596618,24,27.898543896086192,19.101456103913808
Risdiplam,2000,30,22.083333333333332,9.938579492001892,24,26.05959325883733,18.107073407829333
Risdiplam,2000,32,21.458333333333332,9.2170879427793,24,25.14593652111417,17.770730145552495
Risdiplam,2000,34,20.375,9.116695148724817,24,24.022437704964158,16.727562295035842
Risdiplam,2000,36,19.5,8.054164464262652,24,22.722336896177023,16.277663103822977
Risdiplam,2000,38,18.291666666666668,8.051352393375838,24,21.51287850017413,15.070454833159207
Risdiplam,2000,40,17.5,7.518094115561123,24,20.507864088819773,14.492135911180227
Risdiplam,2000,42,17.208333333333332,7.288938412993061,24,20.124516046806114,14.292150619860548
Risdiplam,2000,44,16.458333333333332,7.064788169793768,24,19.284837272284808,13.631829394381855
Risdiplam,2000,46,15.791666666666666,6.639664519200969,24,18.44808572209968,13.13524761123365
Risdiplam,2000,48,14.958333333333334,6.36894071232426,24,17.50644030804797,12.410226358618697
Risdiplam,2000,50,14.583333333333334,6.177917664283546,24,17.055015171902188,12.11165149476448
Risdiplam,2000,52,13.916666666666666,5.970337305063415,24,16.305299064985736,11.528034268347595
Risdiplam,2000,54,13.791666666666666,6.2691734887370965,24,16.299858438876992,11.28347489445634
Risdiplam,2000,56,13.666666666666666,6.14793473040137,24,16.12635283336504,11.206980499968292
Risdiplam,2000,58,13.541666666666666,6.4873064462484145,24,16.137129797734858,10.946203535598475
Risdiplam,2000,60,12.708333333333334,5.81212500738321,24,15.033667629595268,10.3829990370714
Risdiplam,2000,62,12.416666666666666,6.028314831704208,24,14.828494906599435,10.004838426733897
Risdiplam,2000,64,12.125,5.5349678919770975,24,14.33944835607858,9.91055164392142
Risdiplam,2000,66,12.041666666666666,5.937933813290149,24,14.417334968266672,9.66599836506666
Risdiplam,2000,68,11.708333333333334,5.559787035854698,24,13.932711415009546,9.483955251657122
Risdiplam,2000,70,11.25,5.447376712095306,24,13.429404585621056,9.070595414378944
Risdiplam,2000,72,10.791666666666666,5.250086265681874,24,12.892138634564049,8.691194698769284
Risdiplam,2000,74,10.416666666666666,5.003621876606782,24,12.418532342373926,8.414800990959407
Risdiplam,2000,76,10,4.916697371557279,24,11.9670886307331,8.0329113692669
Risdiplam,2000,78,9.875,4.9809419399041035,24,11.867791811228296,7.882208188771704
Risdiplam,2000,80,9.666666666666666,4.833458269249846,24,11.600452720607345,7.732880612725988
Risdiplam,2000,82,9.75,4.989118594283572,24,11.746063154296985,7.753936845703015
Risdiplam,2000,84,9.125,4.4361410962780425,24,10.899826078435758,7.350173921564242
