exp,drug_conc,Elapsed,mean_conf,std_dev,number,upper,lower
Risdiplam,1500,82,32.04664625,7.447724524424901,24,35.02635663884341,29.066935861156594
Risdiplam,1500,84,31.39178666666667,7.372421317895657,24,34.341369498284706,28.44220383504863
Risdiplam,1750,0,10.234394166666666,2.777855486838139,24,11.345767825250851,9.123020508082481
Risdiplam,1750,2,11.384107166666666,2.974189401451963,24,12.574030750552,10.194183582781333
Risdiplam,1750,4,12.166422541666666,3.47655467452863,24,13.557334094195522,10.77551098913781
Risdiplam,1750,6,12.600178125,3.4971086741932758,24,13.999312990049635,11.201043259950364
Risdiplam,1750,8,13.275327291666667,3.4207986374522505,24,14.64393178351244,11.906722799820894
Risdiplam,1750,10,13.945373958333333,3.7583556391569126,24,15.44902937768154,12.441718538985125
Risdiplam,1750,12,14.605144833333334,3.8095812366084756,24,16.12929476001738,13.080994906649288
Risdiplam,1750,14,14.938965208333332,3.795376540412638,24,16.45743207293764,13.420498343729024
Risdiplam,1750,16,15.933572958333333,3.987422122183132,24,17.528874057777603,14.338271858889062
Risdiplam,1750,18,16.86734166666667,4.315265115720517,24,18.59380728093009,15.140876052403248
Risdiplam,1750,20,17.937480208333334,4.653274691318007,24,19.799177817366882,16.075782599299785
Risdiplam,1750,22,19.209142833333335,4.878931657874504,24,21.161122031778277,17.257163634888393
Risdiplam,1750,24,20.538174833333333,5.1518740926016235,24,22.59935374850322,18.476995918163446
Risdiplam,1750,26,21.639703333333333,5.506669003856314,24,23.84282977616852,19.436576890498145
Risdiplam,1750,28,22.775049166666665,5.711787224545942,24,25.060239989182595,20.489858344150736
Risdiplam,1750,30,23.846283333333332,5.900451523779799,24,26.20695559593037,21.485611070736294
Risdiplam,1750,32,25.2142475,6.38147164601126,24,27.767367892325154,22.661127107674844
Risdiplam,1750,34,26.035334166666665,6.445780242785006,24,28.614183356192935,23.456484977140395
Risdiplam,1750,36,26.960789166666668,6.882773641829298,24,29.714472128134684,24.207106205198652
Risdiplam,1750,38,27.5535775,7.187664370629089,24,30.429242157902596,24.677912842097403
Risdiplam,1750,40,27.860164166666667,6.813637779147448,24,30.586187022340066,25.134141310993268
Risdiplam,1750,42,28.717215833333334,7.392638090968796,24,31.67488705873626,25.75954460793041
Risdiplam,1750,44,29.049832083333335,7.215213211083309,24,31.936518572915237,26.163145593751434
Risdiplam,1750,46,29.153985416666668,7.324263671965215,24,32.08430117719332,26.22366965614002
Risdiplam,1750,48,29.55786541666667,7.309317944282983,24,32.48220164077283,26.63352919256051
Risdiplam,1750,50,29.4543,7.133360147636383,24,32.30823844382489,26.60036155617511
Risdiplam,1750,52,29.648939166666665,7.356133033668257,24,32.59200532737808,26.705873005955244
Risdiplam,1750,54,29.997904166666668,7.388485916942081,24,32.95391417648044,27.041894156852894
Risdiplam,1750,56,29.574294166666668,6.924727343474893,24,32.34476210457062,26.803826228762716
Risdiplam,1750,58,29.6469525,7.027741965771917,24,32.45863487048059,26.83527012951942
Risdiplam,1750,60,30.097825416666666,7.492838653234154,24,33.095585216152976,27.100065617180356
Risdiplam,1750,62,30.138075416666666,6.831451673032784,24,32.871225314230756,27.404925519102576
Risdiplam,1750,64,29.982937916666668,7.186111659254216,24,32.857981360640174,27.107894472693157
Risdiplam,1750,66,30.212403333333334,7.553185794710367,24,33.23430701781485,27.19049964885182
Risdiplam,1750,68,30.17554,7.332373559168361,24,33.109100391161455,27.241979608838545
Risdiplam,1750,70,31.08122416666667,7.355527347216022,24,34.024048002328584,28.138400331004757
Risdiplam,1750,72,30.413245416666665,8.237755697268934,24,33.709034103722274,27.117456729611057
Risdiplam,1750,74,30.367434166666666,7.600741897682218,24,33.40836425493277,27.326504078400557
Risdiplam,1750,76,30.13584416666667,7.5099556338381035,24,33.14045218466106,27.131236148672283
Risdiplam,1750,78,30.075313333333334,7.584817759591491,24,33.10987243948984,27.040754227176823
Risdiplam,1750,80,29.826775,7.329212506318985,24,32.75907070662807,26.894479293371933
Risdiplam,1750,82,30.084934583333332,7.304328597507442,24,33.00727465299368,27.162594513672985
Risdiplam,1750,84,28.9335475,7.162609093138235,24,31.79918795918391,26.06790704081609
Risdiplam,2000,0,8.417990666666666,1.7536729374750104,24,9.119605965848443,7.716375367484891
Risdiplam,2000,2,9.24338175,1.9720878168938945,24,10.032381200293713,8.454382299706285
Risdiplam,2000,4,9.619302166666667,1.8584340208820898,24,10.362830628392363,8.875773704940972
Risdiplam,2000,6,10.137234916666667,2.0078077707643125,24,10.940525324861365,9.33394450847197
Risdiplam,2000,8,10.523715416666667,2.058909154781914,24,11.347450636473578,9.699980196859755
Risdiplam,2000,10,10.959732166666667,2.1837638089678757,24,11.833419651618897,10.086044681714437
Risdiplam,2000,12,11.395189958333333,2.395383162352029,24,12.353542817748748,10.436837098917918
Risdiplam,2000,14,11.903546833333333,2.364665492368528,24,12.849610065216106,10.95748360145056
Risdiplam,2000,16,12.376902375,2.4767307750247283,24,13.367801057746222,11.386003692253778
Risdiplam,2000,18,13.093064958333333,2.7161054838417877,24,14.179733470421308,12.006396446245358
Risdiplam,2000,20,13.898329541666667,3.1181117675293,24,15.145834064264378,12.650825019068957
Risdiplam,2000,22,14.816966333333333,3.3190531131854417,24,16.14486413756172,13.489068529104948
Risdiplam,2000,24,15.8493175,3.4775565787392457,24,17.240629897696422,14.458005102303575
Risdiplam,2000,26,16.978633333333335,3.8647662877768214,24,18.524861878760046,15.432404787906622
Risdiplam,2000,28,18.070624166666665,4.069864416645539,24,19.698909053371608,16.442339279961722
Risdiplam,2000,30,18.480415833333332,3.940842242111193,24,20.05708109949641,16.903750567170253
Risdiplam,2000,32,19.716344583333335,4.548156887982666,24,21.535986312128095,17.896702854538574
Risdiplam,2000,34,20.336645833333332,4.543721362458325,24,22.154512982329724,18.51877868433694
Risdiplam,2000,36,20.963416666666667,4.691278902899337,24,22.840319127020553,19.08651420631278
Risdiplam,2000,38,21.56779,4.912913593936591,24,23.53336480440286,19.602215195597136
Risdiplam,2000,40,21.81765125,4.781577769079913,24,23.73068078094795,19.904621719052052
Risdiplam,2000,42,22.054501666666667,4.935086856236382,24,24.028947623568868,20.080055709764466
Risdiplam,2000,44,22.37739625,4.980455036014639,24,24.369993259101413,20.384799240898587
Risdiplam,2000,46,22.669621666666668,5.020248807002945,24,24.678139499965624,20.66110383336771
Risdiplam,2000,48,22.74070875,5.305154245026666,24,24.863212498155658,20.61820500184434
Risdiplam,2000,50,22.841037083333333,4.966026701270806,24,24.8278615563012,20.854212610365465
Risdiplam,2000,52,22.88859625,5.13726673481634,24,24.94393100490273,20.83326149509727
Risdiplam,2000,54,22.760475,5.096075673952671,24,24.79932989832634,20.721620101673658
Risdiplam,2000,56,23.19254625,5.267375503775318,24,25.299935353754552,21.085157146245447
Risdiplam,2000,58,23.267295833333332,5.241589023798792,24,25.364368196447735,21.17022347021893
Risdiplam,2000,60,23.157709583333332,5.181965431640509,24,25.230927541469203,21.08449162519746
Risdiplam,2000,62,23.407720416666667,5.20199048968547,24,25.488950066601568,21.326490766731766
Risdiplam,2000,64,23.29461375,5.111548414772532,24,25.339659033915073,21.249568466084927
Risdiplam,2000,66,23.40647625,5.1341496862977625,24,25.46056392576831,21.352388574231693
Risdiplam,2000,68,23.61685625,5.136267168250747,24,25.671791094987956,21.561921405012047
Risdiplam,2000,70,23.86442125,5.537616510130715,24,26.07992927403522,21.64891322596478
Risdiplam,2000,72,23.937022083333332,4.794554478905326,24,25.85524337949131,22.018800787175355
Risdiplam,2000,74,23.825312916666668,4.885224218088201,24,25.779809663522496,21.87081616981084
Risdiplam,2000,76,23.936217916666667,4.855640922577422,24,25.878878880300302,21.993556953033032
Risdiplam,2000,78,23.5649725,4.868605982076924,24,25.51282056774254,21.61712443225746
Risdiplam,2000,80,23.573455,4.964907364530975,24,25.55983164500359,21.587078354996407
Risdiplam,2000,82,23.316466666666667,4.884271812048446,24,25.270582371747686,21.362350961585648
Risdiplam,2000,84,22.382880416666666,4.542346984362082,24,24.20019769990498,20.565563133428352
