unique_id,strain,repeats,signal,dox,days,rel_signal,modal_repeat
S-22-174_CAG1Hu3.fsa,23,113.01215704911154,133,Induced,28,0.15519253208868145,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.06608603646269,103,Induced,28,0.12018669778296383,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.12001502381388,66,Induced,28,0.07701283547257877,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.17394401116503,58,Induced,28,0.0676779463243874,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.22787299851619,36,Induced,28,0.042007001166861145,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.28180198586735,20,Induced,28,0.023337222870478413,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.3357309732185,19,Induced,28,0.022170361726954493,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.38965996056966,13,Induced,28,0.015169194865810968,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.44358894792082,21,Induced,28,0.024504084014002333,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.49751793527197,19,Induced,28,0.022170361726954493,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.55144692262316,31,Induced,28,0.03617269544924154,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.60537590997431,41,Induced,28,0.047841306884480746,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.65930489732547,60,Induced,28,0.07001166861143523,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.71323388467663,65,Induced,28,0.07584597432905485,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.76716287202778,74,Induced,28,0.08634772462077013,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.82109185937894,103,Induced,28,0.12018669778296383,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.8750208467301,134,Induced,28,0.15635939323220538,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.92894983408128,153,Induced,28,0.17852975495915985,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,113.98287882143244,155,Induced,28,0.1808634772462077,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.03680780878359,125,Induced,28,0.14585764294049008,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.09073679613475,79,Induced,28,0.09218203033838973,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.1446657834859,70,Induced,28,0.08168028004667445,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.19859477083706,48,Induced,28,0.056009334889148193,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.25252375818822,22,Induced,28,0.025670945157526253,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.30645274553937,25,Induced,28,0.029171528588098017,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.36038173289056,23,Induced,28,0.026837806301050177,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.41431072024172,27,Induced,28,0.03150525087514586,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.46823970759287,20,Induced,28,0.023337222870478413,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.52216869494403,27,Induced,28,0.03150525087514586,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.57609768229518,32,Induced,28,0.03733955659276546,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.63002666964634,53,Induced,28,0.061843640606767794,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.6839556569975,57,Induced,28,0.06651108518086347,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.73788464434865,85,Induced,28,0.09918319719953325,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.79181363169984,112,Induced,28,0.1306884480746791,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.845742619051,142,Induced,28,0.16569428238039674,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.89967160640215,181,Induced,28,0.21120186697782964,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,114.95360059375331,171,Induced,28,0.19953325554259044,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.00752958110446,150,Induced,28,0.1750291715285881,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.06145856845562,110,Induced,28,0.12835472578763127,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.11538755580678,69,Induced,28,0.08051341890315053,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.16931654315796,51,Induced,28,0.059509918319719954,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.22324553050912,35,Induced,28,0.040840140023337225,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.27717451786027,23,Induced,28,0.026837806301050177,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.33110350521143,26,Induced,28,0.030338389731621937,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.38503249256259,18,Induced,28,0.021003500583430573,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.43896147991374,27,Induced,28,0.03150525087514586,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.4928904672649,37,Induced,28,0.043173862310385065,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.54681945461606,42,Induced,28,0.049008168028004666,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.60074844196724,66,Induced,28,0.07701283547257877,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.6546774293184,66,Induced,28,0.07701283547257877,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.70860641666955,101,Induced,28,0.11785297549591599,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.76253540402071,132,Induced,28,0.15402567094515754,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.81646439137187,199,Induced,28,0.2322053675612602,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.87039337872302,228,Induced,28,0.2660443407234539,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.92432236607418,215,Induced,28,0.2508751458576429,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,115.97825135342536,185,Induced,28,0.21586931155192532,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.03218034077652,131,Induced,28,0.1528588098016336,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.08610932812768,97,Induced,28,0.11318553092182031,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.14003831547883,68,Induced,28,0.07934655775962661,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.19396730282999,44,Induced,28,0.051341890315052506,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.2478962901812,34,Induced,28,0.039673278879813305,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.30182527753236,20,Induced,28,0.023337222870478413,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.35575426488352,35,Induced,28,0.040840140023337225,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.40968325223467,17,Induced,28,0.019836639439906652,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.46361223958583,39,Induced,28,0.045507584597432905,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.51754122693698,41,Induced,28,0.047841306884480746,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.57147021428814,57,Induced,28,0.06651108518086347,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.6253992016393,79,Induced,28,0.09218203033838973,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.67932818899048,119,Induced,28,0.13885647607934656,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.73325717634164,163,Induced,28,0.19019836639439908,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.7871861636928,226,Induced,28,0.2637106184364061,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.84111515104395,291,Induced,28,0.3395565927654609,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.89504413839511,303,Induced,28,0.35355892648774795,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,116.94897312574626,265,Induced,28,0.30921820303383896,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.00290211309742,194,Induced,28,0.22637106184364061,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.0568311004486,128,Induced,28,0.14935822637106183,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.11076008779976,86,Induced,28,0.10035005834305717,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.16468907515092,58,Induced,28,0.0676779463243874,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.21861806250207,51,Induced,28,0.059509918319719954,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.27254704985323,36,Induced,28,0.042007001166861145,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.32647603720439,30,Induced,28,0.03500583430571762,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.38040502455554,27,Induced,28,0.03150525087514586,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.4343340119067,40,Induced,28,0.046674445740956826,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.48826299925788,57,Induced,28,0.06651108518086347,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.54219198660904,77,Induced,28,0.08984830805134189,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.5961209739602,105,Induced,28,0.12252042007001167,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.65004996131135,147,Induced,28,0.17152858809801633,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.70397894866251,219,Induced,28,0.2555425904317386,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.75790793601367,311,Induced,28,0.3628938156359393,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.81183692336482,371,Induced,28,0.4329054842473746,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.86576591071601,421,Induced,28,0.4912485414235706,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.91969489806716,373,Induced,28,0.4352392065344224,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,117.97362388541832,274,Induced,28,0.31971995332555425,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.02755287276948,194,Induced,28,0.22637106184364061,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.08148186012063,120,Induced,28,0.14002333722287047,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.13541084747179,82,Induced,28,0.09568261376896149,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.18933983482295,65,Induced,28,0.07584597432905485,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.2432688221741,53,Induced,28,0.061843640606767794,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.29719780952529,45,Induced,28,0.052508751458576426,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.35112679687644,52,Induced,28,0.060676779463243874,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.4050557842276,61,Induced,28,0.07117852975495916,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.45898477157876,72,Induced,28,0.08401400233372229,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.51291375892991,102,Induced,28,0.11901983663943991,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.56684274628107,136,Induced,28,0.15869311551925322,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.62077173363222,202,Induced,28,0.23570595099183198,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.67470072098338,286,Induced,28,0.3337222870478413,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.72862970833457,404,Induced,28,0.47141190198366395,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.78255869568572,502,Induced,28,0.5857642940490082,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.83648768303688,570,Induced,28,0.6651108518086347,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.89041667038803,514,Induced,28,0.5997666277712952,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.94434565773919,393,Induced,28,0.45857642940490084,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,118.99827464509035,271,Induced,28,0.3162193698949825,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.0522036324415,159,Induced,28,0.1855309218203034,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.10613261979269,111,Induced,28,0.1295215869311552,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.16006160714385,93,Induced,28,0.10851808634772463,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.213990594495,71,Induced,28,0.08284714119019837,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.26791958184616,56,Induced,28,0.06534422403733955,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.32184856919731,52,Induced,28,0.060676779463243874,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.37577755654847,82,Induced,28,0.09568261376896149,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.42970654389963,105,Induced,28,0.12252042007001167,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.48363553125078,141,Induced,28,0.1645274212368728,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.53756451860197,173,Induced,28,0.20186697782963828,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.59149350595312,257,Induced,28,0.2998833138856476,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.64542249330431,375,Induced,28,0.43757292882147025,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.69935148065547,542,Induced,28,0.632438739789965,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.75328046800662,678,Induced,28,0.7911318553092183,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.8072094553578,717,Induced,28,0.8366394399066511,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.86113844270896,662,Induced,28,0.7724620770128354,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.91506743006012,496,Induced,28,0.5787631271878646,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,119.96899641741128,321,Induced,28,0.37456242707117854,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.02292540476243,191,Induced,28,0.22287047841306884,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.07685439211359,119,Induced,28,0.13885647607934656,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.13078337946475,98,Induced,28,0.11435239206534423,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.18471236681593,78,Induced,28,0.09101516919486581,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.23864135416709,64,Induced,28,0.07467911318553092,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.29257034151824,78,Induced,28,0.09101516919486581,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.3464993288694,103,Induced,28,0.12018669778296383,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.40042831622056,116,Induced,28,0.1353558926487748,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.45435730357171,157,Induced,28,0.18319719953325556,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.50828629092287,218,Induced,28,0.2543757292882147,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.56221527827402,305,Induced,28,0.3558926487747958,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.61614426562521,477,Induced,28,0.5565927654609102,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.67007325297637,654,Induced,28,0.7631271878646441,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.72400224032752,810,Induced,28,0.9451575262543758,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.77793122767868,842,Induced,28,0.9824970828471412,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.83186021502983,703,Induced,28,0.8203033838973163,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.88578920238099,520,Induced,28,0.6067677946324388,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.93971818973215,352,Induced,28,0.41073512252042005,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,120.99364717708333,224,Induced,28,0.2613768961493582,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.04757616443449,148,Induced,28,0.17269544924154026,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.10150515178564,103,Induced,28,0.12018669778296383,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.1554341391368,76,Induced,28,0.08868144690781797,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.20936312648796,72,Induced,28,0.08401400233372229,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.26329211383911,86,Induced,28,0.10035005834305717,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.31722110119027,101,Induced,28,0.11785297549591599,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.37115008854143,141,Induced,28,0.1645274212368728,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.42507907589261,165,Induced,28,0.19253208868144692,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.47900806324377,229,Induced,28,0.26721120186697783,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.53293705059492,359,Induced,28,0.41890315052508753,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.58686603794608,523,Induced,28,0.6102683780630105,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.64079502529724,721,Induced,28,0.8413068844807468,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.6947240126484,857,Induced,28,1,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.74865299999955,847,Induced,28,0.9883313885647608,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.8025819873507,709,Induced,28,0.8273045507584598,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.85651097470189,512,Induced,28,0.5974329054842473,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.91043996205305,335,Induced,28,0.3908984830805134,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,121.9643689494042,221,Induced,28,0.25787631271878647,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.01829793675536,149,Induced,28,0.17386231038506417,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.07222692410652,91,Induced,28,0.10618436406067679,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.12615591145767,79,Induced,28,0.09218203033838973,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.18008489880883,62,Induced,28,0.07234539089848308,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.23401388616001,76,Induced,28,0.08868144690781797,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.28794287351117,92,Induced,28,0.1073512252042007,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.34187186086233,133,Induced,28,0.15519253208868145,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.39580084821348,165,Induced,28,0.19253208868144692,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.44972983556464,236,Induced,28,0.27537922987164526,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.5036588229158,330,Induced,28,0.38506417736289383,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.55758781026695,488,Induced,28,0.5694282380396732,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.61151679761811,682,Induced,28,0.7957992998833139,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.6654457849693,783,Induced,28,0.9136522753792299,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.71937477232045,787,Induced,28,0.9183197199533255,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.7733037596716,652,Induced,28,0.7607934655775963,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.82723274702276,463,Induced,28,0.5402567094515752,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.88116173437392,300,Induced,28,0.3500583430571762,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.93509072172508,205,Induced,28,0.23920653442240372,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,122.98901970907623,132,Induced,28,0.15402567094515754,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.04294869642744,89,Induced,28,0.10385064177362893,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.0968776837786,72,Induced,28,0.08401400233372229,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.15080667112976,59,Induced,28,0.06884480746791131,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.20473565848091,79,Induced,28,0.09218203033838973,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.25866464583207,80,Induced,28,0.09334889148191365,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.31259363318325,101,Induced,28,0.11785297549591599,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.36652262053441,150,Induced,28,0.1750291715285881,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.42045160788557,227,Induced,28,0.26487747957992996,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.47438059523672,307,Induced,28,0.35822637106184363,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.52830958258788,456,Induced,28,0.5320886814469078,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.58223856993904,611,Induced,28,0.7129521586931156,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.6361675572902,697,Induced,28,0.8133022170361727,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.69009654464135,667,Induced,28,0.7782963827304551,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.74402553199253,525,Induced,28,0.6126021003500584,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.79795451934369,352,Induced,28,0.41073512252042005,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.85188350669485,234,Induced,28,0.27304550758459745,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.905812494046,143,Induced,28,0.16686114352392065,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,123.95974148139716,83,Induced,28,0.09684947491248541,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.01367046874832,59,Induced,28,0.06884480746791131,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.06759945609947,53,Induced,28,0.061843640606767794,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.12152844345066,54,Induced,28,0.06301050175029171,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.17545743080181,59,Induced,28,0.06884480746791131,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.22938641815297,80,Induced,28,0.09334889148191365,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.28331540550413,83,Induced,28,0.09684947491248541,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.33724439285528,130,Induced,28,0.1516919486581097,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.39117338020644,171,Induced,28,0.19953325554259044,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.4451023675576,259,Induced,28,0.30221703617269546,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.49903135490875,380,Induced,28,0.44340723453908987,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.55296034225994,468,Induced,28,0.5460910151691949,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.60688932961109,535,Induced,28,0.6242707117852976,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.66081831696225,486,Induced,28,0.5670945157526255,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.7147473043134,391,Induced,28,0.456242707117853,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.76867629166456,258,Induced,28,0.30105017502917153,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.82260527901572,158,Induced,28,0.18436406067677946,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.87653426636687,105,Induced,28,0.12252042007001167,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.93046325371806,76,Induced,28,0.08868144690781797,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,124.98439224106922,47,Induced,28,0.05484247374562427,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.03832122842037,47,Induced,28,0.05484247374562427,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.09225021577153,33,Induced,28,0.038506417736289385,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.14617920312268,47,Induced,28,0.05484247374562427,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.20010819047384,55,Induced,28,0.06417736289381563,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.254037177825,73,Induced,28,0.08518086347724621,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.30796616517615,100,Induced,28,0.11668611435239207,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.36189515252734,147,Induced,28,0.17152858809801633,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.4158241398785,222,Induced,28,0.2590431738623104,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.46975312722965,297,Induced,28,0.34655775962660446,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.52368211458081,365,Induced,28,0.425904317386231,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.57761110193196,374,Induced,28,0.4364060676779463,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.63154008928312,337,Induced,28,0.39323220536756126,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.68546907663428,253,Induced,28,0.2952158693115519,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.73939806398543,173,Induced,28,0.20186697782963828,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.79332705133662,103,Induced,28,0.12018669778296383,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.84725603868777,60,Induced,28,0.07001166861143523,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.90118502603893,43,Induced,28,0.050175029171528586,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,125.95511401339009,44,Induced,28,0.051341890315052506,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.00904300074124,22,Induced,28,0.025670945157526253,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.0629719880924,28,Induced,28,0.03267211201866978,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.11690097544356,43,Induced,28,0.050175029171528586,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.17082996279474,48,Induced,28,0.056009334889148193,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.2247589501459,64,Induced,28,0.07467911318553092,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.27868793749705,80,Induced,28,0.09334889148191365,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.33261692484821,118,Induced,28,0.13768961493582263,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.38654591219937,170,Induced,28,0.1983663943990665,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.44047489955058,227,Induced,28,0.26487747957992996,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.49440388690174,259,Induced,28,0.30221703617269546,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.54833287425289,251,Induced,28,0.2928821470245041,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.60226186160405,210,Induced,28,0.24504084014002334,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.6561908489552,138,Induced,28,0.16102683780630106,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.71011983630636,101,Induced,28,0.11785297549591599,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.76404882365752,66,Induced,28,0.07701283547257877,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.81797781100867,35,Induced,28,0.040840140023337225,119.95548101332159
S-22-174_CAG1Hu3.fsa,23,126.87190679835986,30,Induced,28,0.03500583430571762,119.95548101332159
